wilayah_kode,wilayah,tahun,value
8108,Maluku Barat Daya,2023,63.93
3273,Kota Bandung,2019,81.62
3213,Subang,2014,65.8
7571,Kota Gorontalo,2022,78.22
5301,Sumba Barat,2015,61.36
5207,Sumbawa Barat,2012,66.45
8100,MALUKU,2021,69.71
9409,Biak Numfor,2016,71.13
7211,Banggai Laut,2013,61.86
1401,Kuantan Singingi,2019,70.78
5371,Kota Kupang,2021,79.74
1271,Kota Sibolga,2021,73.94
1807,Way Kanan,2022,68.04
9104,Teluk Bintuni,2020,64.55
3316,Blora,2024,71.39
1311,Dharmasraya,2012,67.76
3101,Kep. Seribu,2024,74.17
8100,MALUKU,2010,64.27
6301,Tanah Laut,2011,64.35
1302,Pesisir Selatan,2024,72.02
1213,Langkat,2016,69.13
3402,Bantul,2014,77.11
3304,Banjarnegara,2010,60.7
9436,Deiyai,2017,49.07
7604,Mamuju,2012,63.24
7407,Wakatobi,2014,66.95
1902,Belitung,2014,69.56
6102,Bengkayang,2011,62.94
9415,Asmat,2012,45.08
6307,Hulu Sungai Tengah,2012,64.34
1404,Pelalawan,2016,70.21
6304,Barito Kuala,2024,68.84
3201,Bogor,2010,64.35
7204,Poso,2015,68.13
7326,Toraja Utara,2021,69.75
3304,Banjarnegara,2013,62.84
1806,Lampung Utara,2020,67.67
9703,Lanny Jaya,2024,51.59
7503,Pohuwato,2021,65.8
6504,Nunukan,2017,65.1
9427,Supiori,2024,65.15
7209,Tojo Una-Una,2020,64.59
3524,Lamongan,2014,69.42
1604,Lahat,2016,65.75
1101,Simeulue,2020,66.03
9417,Pegunungan Bintang,2017,43.24
5101,Jembrana,2021,72.75
7105,Minahasa Selatan,2016,69.97
3273,Kota Bandung,2017,80.31
1106,Aceh Tengah,2021,73.37
7173,Kota Tomohon,2014,73.56
1507,Tanjung Jabung Barat,2018,67.13
3577,Kota Madiun,2010,75.98
3274,Kota Cirebon,2024,77.08
3277,Kota Cimahi,2017,76.95
1274,Kota Tebing Tinggi,2017,73.9
7505,Gorontalo Utara,2024,67.46
3207,Ciamis,2021,70.93
3374,Kota Semarang,2015,80.23
3318,Pati,2024,74.1
9111,Manokwari Selatan,2022,60.68
3314,Sragen,2018,72.96
5320,Sabu Raijua,2012,50.3
1410,Kepulauan Meranti,2013,62.53
1812,Tulang Bawang Barat,2023,67.81
5316,Sumba Tengah,2020,61.53
3601,Pandeglang,2020,65.0
3305,Kebumen,2013,64.86
3575,Kota Pasuruan,2015,73.78
6403,Kutai Kartanegara,2019,73.78
9404,Nabire,2014,66.25
3217,Bandung Barat,2024,70.03
5208,Lombok Utara,2016,62.24
3308,Magelang,2015,67.13
3505,Blitar,2014,66.88
7504,Bone Bolango,2018,69.06
1100,ACEH,2019,71.9
7412,Konawe Kepulauan,2015,61.72
3519,Madiun,2016,69.67
9707,Yahukimo,2023,51.19
1210,Dairi,2022,72.56
5108,Buleleng,2020,72.55
1308,Lima Puluh Kota,2023,70.7
1172,Kota Sabang,2015,72.51
6472,Kota Samarinda,2014,78.39
1106,Aceh Tengah,2016,72.04
6212,Barito Timur,2015,69.71
8200,MALUKU UTARA,2013,64.78
9420,Keerom,2018,65.75
7603,Mamasa,2013,62.57
3173,Kota Jakarta Pusat,2023,82.53
3507,Malang,2010,63.47
8208,Pulau Taliabu,2022,61.64
3306,Purworejo,2022,73.6
7174,Kota Kotamobagu,2014,70.46
5201,Lombok Barat,2023,70.15
7109,Minahasa Tenggara,2023,71.93
1503,Sarolangun,2020,69.86
1709,Bengkulu Tengah,2012,63.12
3276,Kota Depok,2024,82.91
6503,Tana Tidung,2019,67.79
3514,Pasuruan,2014,64.35
3500,JAWA TIMUR,2010,65.36
9203,Sorong Selatan,2023,63.94
1502,Merangin,2011,64.4
7318,Tana Toraja,2023,70.73
2171,Kota Batam,2023,82.11
1210,Dairi,2012,66.95
3206,Tasikmalaya,2016,63.57
3307,Wonosobo,2019,68.27
8206,Halmahera Timur,2023,68.82
1572,Kota Sungai Penuh,2014,72.48
3324,Kendal,2018,71.28
3200,JAWA BARAT,2018,71.3
7400,SULAWESI TENGGARA,2014,68.07
5303,Kupang,2010,58.57
3572,Kota Blitar,2018,77.58
3515,Sidoarjo,2017,78.7
6311,Balangan,2023,70.49
3101,Kep. Seribu,2017,70.11
9606,Intan Jaya,2023,50.19
7271,Kota Palu,2015,79.63
5301,Sumba Barat,2013,60.55
1218,Serdang Bedagai,2022,71.21
2100,KEPULAUAN RIAU,2018,74.84
1215,Humbang Hasundutan,2023,70.75
6302,Kotabaru,2011,64.27
9111,Manokwari Selatan,2014,55.32
1200,SUMATERA UTARA,2016,70.0
6501,Malinau,2024,73.9
9401,Merauke,2021,70.49
9109,Tambrauw,2013,48.69
8203,Kepulauan Sula,2019,63.64
1210,Dairi,2010,65.91
1703,Bengkulu Utara,2017,67.8
5316,Sumba Tengah,2018,60.07
1971,Kota Pangkal Pinang,2019,77.97
2101,Karimun,2024,74.28
5307,Alor,2018,60.14
1224,Nias Utara,2023,64.64
3520,Magetan,2014,70.29
6472,Kota Samarinda,2022,81.43
1809,Pesawaran,2015,62.7
7102,Minahasa,2022,76.18
3271,Kota Bogor,2024,78.52
6308,Hulu Sungai Utara,2013,60.77
3517,Jombang,2018,71.86
7408,Kolaka Utara,2021,69.5
6108,Kapuas Hulu,2023,67.67
7305,Takalar,2022,68.31
3575,Kota Pasuruan,2011,70.41
9111,Manokwari Selatan,2019,59.72
7104,Kepulauan Talaud,2011,64.86
1706,Mukomuko,2022,69.12
3507,Malang,2015,66.63
1373,Kota Sawah Lunto,2018,71.72
7315,Pinrang,2011,66.96
6503,Tana Tidung,2014,64.7
3318,Pati,2022,73.14
5100,BALI,2018,74.77
9999,INDONESIA,2013,68.31
6301,Tanah Laut,2013,66.11
6305,Tapin,2015,67.67
9403,Jayapura,2020,71.69
1608,Ogan Komering Ulu Selatan,2019,65.43
1112,Aceh Barat Daya,2024,68.75
8106,Seram Bagian Barat,2012,61.47
2100,KEPULAUAN RIAU,2015,73.75
6405,Berau,2020,74.71
1101,Simeulue,2011,61.03
9104,Teluk Bintuni,2010,56.99
9408,Kepulauan Yapen,2011,63.82
3306,Purworejo,2023,74.28
3209,Cirebon,2015,66.07
3217,Bandung Barat,2015,65.23
3314,Sragen,2024,75.53
9103,Teluk Wondama,2011,53.74
6472,Kota Samarinda,2018,79.93
9418,Tolikara,2011,44.41
1110,Bireuen,2012,67.57
3323,Temanggung,2013,65.52
8109,Buru Selatan,2013,59.89
8109,Buru Selatan,2018,63.62
1702,Rejang Lebong,2019,70.1
1277,Kota Padangsidimpuan,2012,71.38
3275,Kota Bekasi,2018,81.04
7210,Sigi,2012,62.88
3575,Kota Pasuruan,2017,74.39
1113,Gayo Lues,2020,67.22
1408,Bengkalis,2024,75.28
1872,Kota Metro,2021,77.49
9101,Fakfak,2017,66.09
3313,Karanganyar,2017,75.22
3309,Boyolali,2010,68.76
1703,Bengkulu Utara,2023,70.28
6107,Sintang,2018,66.07
3572,Kota Blitar,2011,73.08
1471,Kota Pekanbaru,2016,79.69
1504,Batang Hari,2022,70.51
1173,Kota Langsa,2015,74.74
1105,Aceh Timur,2019,67.39
3277,Kota Cimahi,2020,77.83
7108,Siau Tagulandang Biaro,2014,64.35
1208,Asahan,2015,68.4
6310,Tanah Bumbu,2023,72.31
7604,Mamuju,2014,64.71
6172,Kota Singkawang,2016,70.1
6109,Sekadau,2016,62.52
3304,Banjarnegara,2014,63.15
3325,Batang,2014,64.07
1202,Mandailing Natal,2017,65.13
1872,Kota Metro,2024,78.93
9402,Jayawijaya,2013,52.94
8105,Kepulauan Aru,2013,59.62
1407,Rokan Hulu,2016,67.86
2105,Kepulauan Anambas,2018,67.53
3316,Blora,2016,66.61
5315,Manggarai Barat,2015,60.04
1508,Tebo,2018,68.67
5206,Bima,2010,60.19
3327,Pemalang,2018,65.67
1902,Belitung,2011,67.17
9419,Sarmi,2022,64.86
7301,Kepulauan Selayar,2015,64.32
1971,Kota Pangkal Pinang,2024,80.4
5106,Bangli,2022,70.26
1902,Belitung,2022,73.38
7409,Buton Utara,2021,68.08
1203,Tapanuli Selatan,2020,70.12
3210,Majalengka,2013,63.71
6205,Barito Utara,2016,68.28
6401,Paser,2020,72.04
1801,Lampung Barat,2020,67.8
7312,Soppeng,2022,69.7
2102,Bintan,2011,70.47
1602,Ogan Komering Ilir,2010,61.04
1200,SUMATERA UTARA,2011,67.34
1600,SUMATERA SELATAN,2014,66.75
7109,Minahasa Tenggara,2015,68.05
1173,Kota Langsa,2012,72.75
3401,Kulon Progo,2011,69.53
6211,Gunung Mas,2017,69.95
3520,Magetan,2020,73.92
6103,Landak,2014,63.59
1173,Kota Langsa,2024,78.81
9411,Puncak Jaya,2011,40.36
8206,Halmahera Timur,2020,66.75
1401,Kuantan Singingi,2024,72.33
7315,Pinrang,2017,69.9
1906,Belitung Timur,2011,65.86
3312,Wonogiri,2013,66.4
1211,Karo,2015,72.69
7373,Kota Palopo,2015,76.27
6203,Kapuas,2012,64.38
1906,Belitung Timur,2013,67.71
3216,Bekasi,2020,74.07
1312,Pasaman Barat,2023,70.19
7111,Bolaang Mongondow Timur,2013,62.64
3401,Kulon Progo,2023,75.79
6307,Hulu Sungai Tengah,2010,63.49
1271,Kota Sibolga,2013,70.45
1214,Nias Selatan,2023,64.12
9705,Mamberamo Tengah,2024,50.72
1374,Kota Padang Panjang,2024,80.17
1505,Muaro Jambi,2011,63.39
7104,Kepulauan Talaud,2024,71.77
9428,Mamberamo Raya,2012,46.62
7109,Minahasa Tenggara,2022,71.48
9105,Manokwari,2017,70.67
3202,Sukabumi,2020,66.88
9426,Waropen,2023,66.46
1212,Deli Serdang,2014,71.98
1409,Rokan Hilir,2011,64.76
3279,Kota Banjar,2011,67.15
6213,Murung Raya,2012,64.85
1405,Siak,2015,72.17
3274,Kota Cirebon,2022,75.89
3375,Kota Pekalongan,2013,70.82
8106,Seram Bagian Barat,2010,59.9
3674,Kota Tangerang Selatan,2016,80.11
5106,Bangli,2018,68.96
7306,Gowa,2021,70.29
1312,Pasaman Barat,2013,63.92
1371,Kota Padang,2020,82.82
8106,Seram Bagian Barat,2014,62.39
7600,SULAWESI BARAT,2022,66.92
7502,Gorontalo,2013,62.22
5317,Sumba Barat Daya,2019,62.6
9426,Waropen,2013,61.68
7211,Banggai Laut,2023,66.93
6304,Barito Kuala,2021,66.64
8109,Buru Selatan,2020,64.69
7318,Tana Toraja,2014,65.08
9418,Tolikara,2020,49.5
5171,Kota Denpasar,2023,84.73
1304,Sijunjung,2021,67.86
7201,Banggai Kepulauan,2023,66.82
1502,Merangin,2020,69.19
8106,Seram Bagian Barat,2024,68.39
7604,Mamuju,2023,69.61
8108,Maluku Barat Daya,2011,56.1
1404,Pelalawan,2024,74.08
7318,Tana Toraja,2011,63.22
3513,Probolinggo,2011,60.3
1223,Labuhan Batu Utara,2020,71.61
6372,Kota Banjar Baru,2017,78.32
1216,Pakpak Bharat,2016,65.81
3300,JAWA TENGAH,2014,68.78
3572,Kota Blitar,2017,77.1
9200,PAPUA BARAT DAYA,2022,67.59
7605,Mamuju Utara / Pasangkayu,2011,62.23
3376,Kota Tegal,2023,77.02
1305,Tanah Datar,2022,73.29
9205,Tambrauw,2023,55.55
1602,Ogan Komering Ilir,2015,64.73
1807,Way Kanan,2021,67.57
1300,SUMATERA BARAT,2016,70.73
3508,Lumajang,2015,63.02
8103,Maluku Tengah,2017,70.09
6112,Kubu Raya,2022,68.91
1112,Aceh Barat Daya,2022,67.41
1811,Mesuji,2012,57.67
3209,Cirebon,2017,67.39
1674,Kota Lubuklinggau,2017,73.67
1613,Musi Rawas Utara,2016,63.05
1372,Kota Solok,2015,76.83
7204,Poso,2021,71.45
1971,Kota Pangkal Pinang,2011,75.02
6106,Ketapang,2012,62.04
1508,Tebo,2021,69.35
8172,Kota Tual,2018,67.21
7203,Morowali,2013,66.86
3213,Subang,2023,70.7
7326,Toraja Utara,2020,69.33
3206,Tasikmalaya,2018,65.0
7412,Konawe Kepulauan,2018,64.36
1106,Aceh Tengah,2020,73.24
3212,Indramayu,2017,65.58
3508,Lumajang,2018,64.83
5207,Sumbawa Barat,2011,65.94
2103,Natuna,2022,73.47
3325,Batang,2016,66.38
5310,Sikka,2012,60.12
3504,Tulungagung,2024,75.09
3273,Kota Bandung,2010,77.49
7100,SULAWESI UTARA,2012,69.04
5103,Badung,2016,79.8
5106,Bangli,2013,65.47
7314,Sidenreng Rappang,2016,69.39
1111,Aceh Utara,2022,70.22
3320,Jepara,2017,70.79
3404,Sleman,2022,84.31
3319,Kudus,2017,73.84
7406,Bombana,2016,64.02
1175,Kota Subulussalam,2022,66.2
7300,SULAWESI SELATAN,2013,67.92
6502,Bulungan,2023,72.72
2172,Kota Tanjung Pinang,2021,78.93
1410,Kepulauan Meranti,2017,64.7
5102,Tabanan,2018,75.45
1606,Musi Banyuasin,2022,68.6
1100,ACEH,2021,72.18
1701,Bengkulu Selatan,2021,70.75
3512,Situbondo,2023,69.16
5201,Lombok Barat,2013,62.91
3319,Kudus,2010,69.22
9701,Nduga,2022,34.1
5104,Gianyar,2022,78.39
3517,Jombang,2013,68.63
7501,Boalemo,2018,64.99
3505,Blitar,2024,73.09
7315,Pinrang,2024,73.55
8271,Kota Ternate,2023,81.35
3515,Sidoarjo,2018,79.5
1901,Bangka,2015,70.03
6372,Kota Banjar Baru,2015,77.56
7173,Kota Tomohon,2020,76.69
1674,Kota Lubuklinggau,2015,73.17
7471,Kota Kendari,2014,81.3
1304,Sijunjung,2016,66.01
1118,Pidie Jaya,2011,68.69
9435,Intan Jaya,2012,41.89
9171,Kota Sorong,2014,75.78
5206,Bima,2018,65.62
9404,Nabire,2023,70.84
1800,LAMPUNG,2016,67.65
3275,Kota Bekasi,2024,83.54
3604,Serang,2013,63.57
6400,KALIMANTAN TIMUR,2018,75.83
1203,Tapanuli Selatan,2015,67.63
3503,Trenggalek,2021,70.06
9416,Yahukimo,2020,49.37
6301,Tanah Laut,2020,69.38
1505,Muaro Jambi,2020,69.18
3323,Temanggung,2019,69.56
5100,BALI,2015,73.27
1215,Humbang Hasundutan,2013,64.92
5318,Nagekeo,2016,63.93
1500,JAMBI,2020,71.29
1605,Musi Rawas,2013,62.23
6206,Sukamara,2021,68.27
6500,KALIMANTAN UTARA,2022,71.83
3324,Kendal,2022,73.19
3521,Ngawi,2021,71.04
7413,Muna Barat,2023,67.13
7173,Kota Tomohon,2012,72.5
7405,Konawe Selatan,2013,65.02
5107,Karangasem,2021,67.36
1210,Dairi,2017,70.36
7200,SULAWESI TENGAH,2022,70.28
6106,Ketapang,2014,63.27
1272,Kota Tanjung Balai,2016,67.09
6106,Ketapang,2018,66.41
5318,Nagekeo,2015,63.33
6205,Barito Utara,2014,66.3
5272,Kota Bima,2018,75.04
9103,Teluk Wondama,2010,52.97
7373,Kota Palopo,2020,78.06
3217,Bandung Barat,2023,69.61
1410,Kepulauan Meranti,2014,62.91
7401,Buton,2018,65.08
3500,JAWA TIMUR,2011,66.06
1375,Kota Bukittinggi,2019,80.71
6500,KALIMANTAN UTARA,2023,72.49
3514,Pasuruan,2010,60.79
8202,Halmahera Tengah,2019,65.55
9401,Merauke,2020,70.09
9106,Sorong Selatan,2019,61.93
3525,Gresik,2023,77.98
6403,Kutai Kartanegara,2015,71.78
7503,Pohuwato,2023,67.15
3671,Kota Tangerang,2010,73.69
3310,Klaten,2024,78.16
1706,Mukomuko,2017,67.07
9999,INDONESIA,2018,71.39
1223,Labuhan Batu Utara,2015,69.69
6401,Paser,2017,71.16
7314,Sidenreng Rappang,2020,71.21
8203,Kepulauan Sula,2015,60.5
3309,Boyolali,2024,75.96
1701,Bengkulu Selatan,2013,67.61
9101,Fakfak,2016,65.55
1115,Nagan Raya,2015,66.73
6110,Melawi,2013,62.27
3524,Lamongan,2010,65.4
9415,Asmat,2011,44.58
1304,Sijunjung,2012,63.7
6104,Mempawah,2023,67.92
7202,Banggai,2016,68.17
9702,Jayawijaya,2024,61.03
3306,Purworejo,2013,69.77
7471,Kota Kendari,2013,80.91
6201,Kotawaringin Barat,2016,71.13
1276,Kota Binjai,2022,76.95
1501,Kerinci,2010,65.16
1205,Tapanuli Utara,2021,73.76
3216,Bekasi,2017,72.63
1810,Pringsewu,2020,70.3
9107,Sorong,2010,57.56
6409,Penajam Paser Utara,2018,71.13
1402,Indragiri Hulu,2012,66.5
6172,Kota Singkawang,2015,70.03
3375,Kota Pekalongan,2018,74.24
7312,Soppeng,2010,63.51
7301,Kepulauan Selayar,2023,69.2
3203,Cianjur,2022,65.94
1404,Pelalawan,2019,71.85
6103,Landak,2011,61.67
1803,Lampung Selatan,2017,66.95
8201,Halmahera Barat,2019,65.34
3500,JAWA TIMUR,2022,72.75
1609,Ogan Komering Ulu Timur,2021,69.58
6409,Penajam Paser Utara,2017,70.59
3213,Subang,2020,68.95
5271,Kota Mataram,2020,78.91
3600,BANTEN,2018,71.95
8201,Halmahera Barat,2011,60.33
3471,Kota Yogyakarta,2018,86.11
3309,Boyolali,2016,72.18
9409,Biak Numfor,2018,71.96
5309,Flores Timur,2020,64.22
3504,Tulungagung,2018,71.99
5313,Manggarai,2012,58.92
5301,Sumba Barat,2016,61.85
7372,Kota Parepare,2023,79.03
1804,Lampung Timur,2015,67.1
1802,Tanggamus,2018,65.67
1872,Kota Metro,2014,74.98
1371,Kota Padang,2024,83.99
1809,Pesawaran,2023,67.67
5206,Bima,2012,61.05
7409,Buton Utara,2019,67.68
3302,Banyumas,2011,67.45
1112,Aceh Barat Daya,2014,63.08
1377,Kota Pariaman,2020,76.9
3515,Sidoarjo,2021,80.65
9429,Nduga,2014,25.38
5102,Tabanan,2021,76.45
5208,Lombok Utara,2022,65.7
3371,Kota Magelang,2016,77.16
1201,Nias,2017,60.21
3302,Banyumas,2012,68.06
1400,RIAU,2014,70.33
1500,JAMBI,2010,65.39
3100,DKI JAKARTA,2018,80.47
1503,Sarolangun,2019,69.72
3511,Bondowoso,2013,63.21
6403,Kutai Kartanegara,2021,74.06
3373,Kota Salatiga,2014,79.98
1204,Tapanuli Tengah,2011,65.16
9416,Yahukimo,2021,49.48
1871,Kota Bandar Lampung,2013,73.93
1101,Simeulue,2024,69.01
3373,Kota Salatiga,2012,79.1
1104,Aceh Tenggara,2015,66.77
7174,Kota Kotamobagu,2018,72.55
1101,Simeulue,2014,62.18
3209,Cirebon,2014,65.53
7205,Donggala,2022,66.25
1901,Bangka,2018,71.8
6503,Tana Tidung,2021,67.76
1503,Sarolangun,2013,67.13
6101,Sambas,2014,63.28
1105,Aceh Timur,2011,62.35
1307,Agam,2023,73.98
1108,Aceh Besar,2021,73.58
5107,Karangasem,2017,65.57
1174,Kota Lhokseumawe,2016,75.78
9403,Jayapura,2015,70.04
5102,Tabanan,2014,72.68
7606,Mamuju Tengah,2013,61.05
5318,Nagekeo,2012,61.6
7601,Majene,2013,63.32
3505,Blitar,2010,64.79
1216,Pakpak Bharat,2011,63.11
3518,Nganjuk,2024,74.23
9102,Kaimana,2011,57.87
3100,DKI JAKARTA,2019,80.76
3278,Kota Tasikmalaya,2011,67.18
6409,Penajam Paser Utara,2016,69.96
7502,Gorontalo,2017,64.95
1207,Labuhan Batu,2015,70.23
7207,Buol,2013,64.5
3204,Bandung,2021,72.73
1672,Kota Prabumulih,2017,73.58
3521,Ngawi,2016,68.96
9411,Puncak Jaya,2017,46.57
7571,Kota Gorontalo,2010,73.07
5309,Flores Timur,2012,58.93
2104,Lingga,2019,64.98
7325,Luwu Timur,2023,74.35
3602,Lebak,2018,63.37
3519,Madiun,2010,64.87
6203,Kapuas,2010,63.32
3526,Bangkalan,2011,58.63
1115,Nagan Raya,2020,69.18
7403,Konawe,2013,68.23
1501,Kerinci,2020,71.21
9436,Deiyai,2022,50.42
6109,Sekadau,2012,60.14
6210,Pulang Pisau,2016,66.49
7371,Kota Makasar,2015,79.94
1172,Kota Sabang,2010,69.7
8201,Halmahera Barat,2017,64.19
1704,Kaur,2017,65.28
5306,Belu,2013,59.12
6306,Hulu Sungai Selatan,2012,64.03
3373,Kota Salatiga,2023,84.99
3526,Bangkalan,2014,60.71
9110,Maybrat,2011,53.29
3279,Kota Banjar,2023,73.08
1372,Kota Solok,2013,75.54
6204,Barito Selatan,2014,66.61
7105,Minahasa Selatan,2019,71.68
8201,Halmahera Barat,2013,61.47
7200,SULAWESI TENGAH,2019,69.5
7271,Kota Palu,2017,80.24
9103,Teluk Wondama,2018,58.86
1103,Aceh Selatan,2019,66.9
9605,Paniai,2024,58.69
7102,Minahasa,2015,73.59
3400,D I YOGYAKARTA,2011,75.93
1100,ACEH,2010,67.09
1218,Serdang Bedagai,2017,69.16
7404,Kolaka,2022,73.98
1904,Bangka Tengah,2014,68.09
1505,Muaro Jambi,2023,71.04
5104,Gianyar,2021,77.7
5171,Kota Denpasar,2013,81.32
3305,Kebumen,2016,67.41
7316,Enrekang,2013,68.39
6409,Penajam Paser Utara,2024,73.9
3571,Kota Kediri,2015,75.67
9111,Manokwari Selatan,2021,59.85
6200,KALIMANTAN TENGAH,2011,66.38
1211,Karo,2012,71.4
5306,Belu,2012,57.58
1103,Aceh Selatan,2014,62.35
9409,Biak Numfor,2023,73.46
3100,DKI JAKARTA,2014,78.39
1403,Indragiri Hilir,2021,66.63
3309,Boyolali,2019,73.8
7204,Poso,2020,71.28
1811,Mesuji,2021,64.04
1505,Muaro Jambi,2018,68.34
3303,Purbalingga,2018,68.41
1218,Serdang Bedagai,2020,70.24
1300,SUMATERA BARAT,2019,72.39
1809,Pesawaran,2022,66.7
3171,Kota Jakarta Selatan,2023,86.07
1377,Kota Pariaman,2015,74.98
6200,KALIMANTAN TENGAH,2014,67.77
3529,Sumenep,2014,61.43
1217,Samosir,2019,70.55
1405,Siak,2013,70.84
1171,Kota Banda Aceh,2014,82.22
3517,Jombang,2011,66.84
6404,Kutai Timur,2016,71.1
1813,Pesisir Barat,2018,62.96
5104,Gianyar,2012,73.36
3513,Probolinggo,2020,66.07
1376,Kota Payakumbuh,2018,78.23
7603,Mamasa,2023,67.83
7471,Kota Kendari,2017,81.83
3508,Lumajang,2020,65.46
1307,Agam,2011,66.94
3314,Sragen,2023,75.1
6106,Ketapang,2015,64.03
3528,Pamekasan,2017,64.93
1216,Pakpak Bharat,2021,67.94
3604,Serang,2016,65.12
6400,KALIMANTAN TIMUR,2012,72.62
6306,Hulu Sungai Selatan,2011,63.44
1406,Kampar,2021,73.02
3671,Kota Tangerang,2019,78.43
1901,Bangka,2012,67.99
7306,Gowa,2011,64.42
1571,Kota Jambi,2024,81.04
3522,Bojonegoro,2018,67.85
9171,Kota Sorong,2011,72.8
1108,Aceh Besar,2011,69.94
5310,Sikka,2019,64.75
1301,Kepulauan Mentawai,2013,56.33
9417,Pegunungan Bintang,2018,44.22
9701,Nduga,2024,36.3
3502,Ponorogo,2013,67.03
3308,Magelang,2023,71.45
6206,Sukamara,2024,69.85
2103,Natuna,2015,70.87
8207,Pulau Morotai,2022,63.8
9426,Waropen,2024,66.92
7211,Banggai Laut,2015,62.9
7325,Luwu Timur,2021,73.34
1271,Kota Sibolga,2022,74.74
9111,Manokwari Selatan,2015,56.59
6106,Ketapang,2023,68.68
1275,Kota Medan,2011,77.54
5313,Manggarai,2017,62.24
9416,Yahukimo,2017,47.95
7108,Siau Tagulandang Biaro,2024,70.31
9409,Biak Numfor,2013,69.35
3501,Pacitan,2024,70.74
9416,Yahukimo,2011,41.72
3204,Bandung,2016,70.69
3101,Kep. Seribu,2011,65.79
3318,Pati,2017,70.12
5313,Manggarai,2023,66.42
7373,Kota Palopo,2021,78.38
1115,Nagan Raya,2018,68.15
1400,RIAU,2013,69.91
1504,Batang Hari,2020,69.84
6201,Kotawaringin Barat,2010,68.43
1801,Lampung Barat,2010,60.93
3404,Sleman,2018,83.42
5319,Manggarai Timur,2013,55.74
7313,Wajo,2015,66.9
1806,Lampung Utara,2016,65.95
3371,Kota Magelang,2022,80.39
8200,MALUKU UTARA,2012,63.93
7502,Gorontalo,2018,65.78
1701,Bengkulu Selatan,2024,72.35
9429,Nduga,2016,26.56
5320,Sabu Raijua,2016,54.16
7316,Enrekang,2020,72.76
1171,Kota Banda Aceh,2012,81.3
3525,Gresik,2024,78.45
1709,Bengkulu Tengah,2019,67.3
7307,Sinjai,2024,69.52
1210,Dairi,2018,70.89
3519,Madiun,2024,73.74
1373,Kota Sawah Lunto,2024,75.13
3316,Blora,2012,64.7
5314,Rote Ndao,2011,55.78
7203,Morowali,2011,66.03
1804,Lampung Timur,2022,70.58
1409,Rokan Hilir,2017,67.84
3212,Indramayu,2024,69.83
7203,Morowali,2019,72.02
1213,Langkat,2020,71.0
9403,Jayapura,2014,69.55
3307,Wonosobo,2023,69.37
3204,Bandung,2020,72.39
1116,Aceh Jaya,2020,69.75
7501,Boalemo,2010,59.92
3100,DKI JAKARTA,2020,80.77
1300,SUMATERA BARAT,2024,74.49
1503,Sarolangun,2023,71.29
3673,Kota Serang,2012,69.43
3673,Kota Serang,2018,71.68
3403,Gunung Kidul,2020,69.98
3175,Kota Jakarta Utara,2014,77.29
1118,Pidie Jaya,2010,68.38
7312,Soppeng,2012,64.05
1309,Pasaman,2016,64.57
1703,Bengkulu Utara,2018,68.36
3214,Purwakarta,2015,67.84
7606,Mamuju Tengah,2020,65.71
1401,Kuantan Singingi,2023,71.67
6103,Landak,2015,64.12
7310,Barru,2021,71.13
1608,Ogan Komering Ulu Selatan,2021,65.34
3276,Kota Depok,2011,76.96
3218,Pangandaran,2023,69.38
9413,Boven Digoel,2017,60.14
3371,Kota Magelang,2020,78.99
3602,Lebak,2015,62.03
1311,Dharmasraya,2011,67.4
6103,Landak,2022,67.17
9419,Sarmi,2011,57.96
5107,Karangasem,2011,61.6
1375,Kota Bukittinggi,2011,76.3
3526,Bangkalan,2018,62.87
1871,Kota Bandar Lampung,2020,77.44
5317,Sumba Barat Daya,2021,62.29
6207,Lamandau,2019,70.51
5208,Lombok Utara,2020,64.42
1671,Kota Palembang,2010,73.33
1410,Kepulauan Meranti,2021,65.7
9999,INDONESIA,2017,70.81
3309,Boyolali,2020,74.25
3100,DKI JAKARTA,2013,78.08
3305,Kebumen,2010,63.08
1103,Aceh Selatan,2021,67.44
3212,Indramayu,2010,60.86
5318,Nagekeo,2010,60.19
1610,Ogan Ilir,2020,67.06
3600,BANTEN,2021,72.72
5307,Alor,2012,56.47
3671,Kota Tangerang,2013,75.04
9501,Merauke,2024,72.73
6105,Sanggau,2014,62.06
8202,Halmahera Tengah,2018,64.66
1506,Tanjung Jabung Timur,2024,67.54
1113,Gayo Lues,2016,64.26
3322,Semarang,2023,75.13
1175,Kota Subulussalam,2016,62.18
9427,Supiori,2015,60.09
1500,JAMBI,2013,67.76
7571,Kota Gorontalo,2021,77.41
6202,Kotawaringin Timur,2019,71.16
1173,Kota Langsa,2010,71.79
3528,Pamekasan,2011,60.42
5103,Badung,2010,75.84
1210,Dairi,2020,71.57
1210,Dairi,2013,67.15
1408,Bengkalis,2010,69.29
6304,Barito Kuala,2010,60.24
1509,Bungo,2021,70.15
5107,Karangasem,2016,65.23
5302,Sumba Timur,2013,61.44
3404,Sleman,2016,82.15
3307,Wonosobo,2016,66.19
7472,Kota Baubau,2013,72.55
1115,Nagan Raya,2012,64.91
1211,Karo,2014,71.84
1610,Ogan Ilir,2013,63.64
3515,Sidoarjo,2020,80.29
1219,Batu Bara,2021,68.58
1219,Batu Bara,2024,70.83
9401,Merauke,2023,72.19
1377,Kota Pariaman,2021,77.07
7603,Mamasa,2010,60.88
3325,Batang,2013,63.6
1117,Bener Meriah,2019,72.97
3300,JAWA TENGAH,2023,73.39
9607,Puncak,2022,43.87
